id,course_id,start,end,course_type,category,course_name,course_syllabus,course_keyword,course_category
9637,course-v1:IIMBx+MK210x+1T2017,2017-02-16 08:00:00,2017-03-30 08:00:00,0,,Customer Relationship Management (CRM),Learn to develop customer relationships through a deepened understanding of the concepts and best practices of CRM.,"Customer Relationship Management (CRM),隨堂模式,印度班加羅商學院,",商管
2170,course-v1:SDUx+131000110+2015_T2-,2015-07-15 00:00:00,2015-12-31 00:00:00,0,,大學計算機——計算思維的視角,全面培養學生的計算科學修養，信息素養，培養學生良好的計算思維能力，提高學生的計算機應用水平和計算機問題求解能力。,"大學計算機——計算思維的視角,隨堂模式,山東大學,",科學
4217,course-v1:hubeiuniversityofeconomics+zj4001+2015-t1,2015-12-10 08:00:00,2016-05-01 19:00:00,0,,色彩,《色彩》是藝術學院各專業的專業基礎課程，每年有約360名專業學生學習此課程，《色彩》屬於專業基礎課程，是藝術設計、動畫設計、環藝設計專業的必修課。我們針對不同專業的學生，選擇不同教學內容，突出不同的知識重點，我們的培養目標強調培養學生具有良好的繪畫藝術素養，較好掌握繪畫的基本技能與方法，以及相關的理論知識，將繪畫技術、理論與設計的理論與實踐融會貫通，並能適應新經濟時代的複合型人才。,"色彩,隨堂模式,,",藝術
11049,course-v1:xuetangX+sdj20161215X+2017_T1,2017-02-20 08:00:00,2017-12-31 23:30:00,0,,如何玩轉學堂雲平臺,,"如何玩轉學堂雲平臺,隨堂模式,",教育
3100,course-v1:BIT+10430494_2015X+2015_T2,2015-09-07 12:00:00,2016-01-31 00:00:00,0,,大學物理2 (電磁學、光學和量子物理),"大學物理是面向工科院系1、2年級本科生的物理基礎課程, 大學物理2包括電磁學、光學和量子物理三部分內容。 在清華這個課程大致需要58課堂學時（1學時 = 45分鐘）。","大學物理2 (電磁學、光學和量子物理),隨堂模式,北京理工大學,",科學
10756,course-v1:DelftX+Calc001x+1T2017,2017-06-27 08:00:00,2017-09-29 08:00:00,0,,Pre-University Calculus,Prepare for Introductory Calculus courses.,"Pre-University Calculus,隨堂模式,荷蘭代爾夫特理工大學,",程式
1432,course-v1:NNGLOBAL+MOOC008+2015_T2,2015-07-01 00:00:00,2016-09-15 00:00:00,0,,操作系統,操作系統課講解操作系統中如何管理和協調應用程序對計算機系統中軟硬件資源的使用。,"操作系統,隨堂模式,,",程式
9814,course-v1:TsinghuaX+00690342X+1T2017,2017-02-20 08:00:00,2017-06-11 08:00:00,0,,"Plato, Socrates, and the Birth of Western Philosophy","Explore the works of Plato, Aristotle, Heraclitus and other originators of Western philosophy in an immersive study of ancient Greek and Roman philosophers.","Plato, Socrates, and the Birth of Western Philosophy,隨堂模式,清華大學,",程式
11980,course-v1:Wharton+CustomerCentricityx+3T2017,2017-08-07 08:00:00,2017-09-18 08:00:00,0,,Managing the Value of Customer Relationships,Learn how to identify your most valuable customers to develop and implement customer-centric strategies and maximize their strategic value.,"Managing the Value of Customer Relationships,隨堂模式,,",商管
3543,course-v1:365DX+01030132X+2015_T2,2015-10-01 08:00:00,2016-01-16 00:00:00,0,,大學歷史與文化（2015秋）,"相信你渴望上大學, 但你瞭解大學的前世今生嗎? 也許你正在讀大學, 但你深入思
考過大學的意義嗎？ 甚至你讀過了大學，但你真正理解大學的價值嗎？--這門課程就是爲你開的!","大學歷史與文化（2015秋）,隨堂模式,,",商管
6445,course-v1:CPVS+CPVS-DZSW001+20160901,2016-11-16 08:00:00,2016-12-31 23:30:00,0,,網絡營銷,"本課程是中等職業學校電子商務專業必修的專業核心課程，具有較強的技術性和實踐性。本課程的主要任務是是使學生通過學習，瞭解和掌握網絡營銷的基礎知識和基本技能，具有應用網絡營銷的初步能力, 提高網絡經濟意識和基於網絡環境的商務能力，爲高素質技能型電子商務人才的培養奠定基礎。","網絡營銷,隨堂模式,北京市昌平職業學校,",商管
11836,course-v1:Ouchn_byxy+51808+2017_T2,2017-05-25 12:00:00,2018-01-30 23:30:00,0,,軍事物流學,,"軍事物流學,隨堂模式,,",商管
11817,course-v1:UQx+Crime101x+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,social science,刑事審判心理學（2017秋）,這門課將介紹行爲科學如何改善刑事司法制度。,"刑事審判心理學（2017秋）,隨堂模式,昆士蘭大學,社科·法律",教育
1716,course-v1:Tsinghua+JZS001+2015_T2,2015-06-01 00:00:00,2016-05-27 00:00:00,0,,中國建築史（2015春）,中國歷史上曾出現很多偉大的城市，也留下了一座座優美壯麗的建築傑作。各種建築類型，建造技術和美學追求都達到了很高的水平，並有着自成體系的營造方法和建築理論。,"中國建築史（2015春）,隨堂模式,,",運動
4195,course-v1:TsinghuaX-wut+00612642X+2015_T2,2014-09-22 09:00:00,2017-02-12 12:00:00,0,,《資治通鑑》導讀,,"《資治通鑑》導讀,隨堂模式,,",商管
9384,course-v1:ZK+00755+J,2018-01-01 08:00:00,2020-01-01 00:00:00,0,,00755-廣告設計與創意,,"00755-廣告設計與創意,隨堂模式,,",商管
10506,course-v1:RiceX+BIOC300.1x+1T2017,2017-03-15 08:00:00,2017-12-31 08:00:00,0,,Proteins: Biology's Workforce,Learn how the protein you eat keeps you alive and healthy by powering key functions from metabolism to DNA replication.,"Proteins: Biology's Workforce,隨堂模式,萊斯大學,",運動
4379,course-v1:TsinghuaX+30240233X+2016_T1,2016-02-22 08:00:00,2016-08-31 00:00:00,0,computer,程序設計基礎（2016春）,如何從生活中提煉算法，使計算機能象人一樣解決問題？如何運用計算思維，用計算機來提高人的能力？我們將爲你呈現一個既熟悉又陌生的精彩世界，帶你感悟不一樣的計算人生。,"程序設計基礎（2016春）,隨堂模式,清華大學,計算機",程式
7397,course-v1:xuetangx+160001+2016T2,2016-09-19 09:00:00,2016-09-19 17:30:00,0,,測試,,"測試,隨堂模式,",科學
5764,course-v1:365dx+155+2016_T1,2016-03-01 08:00:00,2016-07-01 00:00:00,0,,C++語言程序設計基礎（2016春）,本課程爲基礎篇， 進階篇見 https://www.xuetangx.com/courses/TsinghuaX/00740043_2X/2015_T1/about,"C++語言程序設計基礎（2016春）,隨堂模式,,",程式
10217,course-v1:GTx+MGT6203x+2T2017,2018-01-04 08:00:00,2018-05-03 08:00:00,0,,Data Analytics in Business,Learn to apply your analytics skills in business by working through a real-world analytics project using Python and software like SAS.,"Data Analytics in Business,隨堂模式,,",程式
8691,course-v1:NJMU+81623503X+2016_T2,2016-12-01 08:00:00,2017-06-30 23:30:00,0,,循證醫學,,"循證醫學,隨堂模式,,",生活
8940,course-v1:dongguan+zhiye085+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,,寶玉石鑑賞,寶玉石，既是自然美的精華，也是財富身份的象徵。《寶玉石鑑賞》讓你瞭解寶石的自然屬性和歷史文化，帶你進入寶石的奇妙世界。,"寶玉石鑑賞,隨堂模式,,",科學
7786,course-v1:JLU+00691153X+161711,2016-10-14 23:30:00,2017-03-12 23:30:00,0,,不朽的藝術：走進大師與經典(2016秋),以歷史爲經線，中外比較爲緯線，以文化解讀爲主導，引導修課學生欣賞和理解中西藝術史發展中，最偉大的大藝術家及其不朽藝術傑作的美學特徵和文化精神意蘊。,"不朽的藝術：走進大師與經典(2016秋),隨堂模式,吉林大學,",音樂
1816,course-v1:SCU+00011142_tv+2015_T1,2015-04-16 08:00:00,,1,literature,古典文學的城市書寫,通過本課程，可以讓我們充分領略文學寫作與城市文化精神傳承發展的淵源，在文學經典的浸潤中，我們總能爲每個城市獨特的文化內蘊而感動。,"古典文學的城市書寫,自主模式,蘇州大學,文學",語言
10592,course-v1:TsinghuaX+30640014X+161721,2017-04-03 23:30:00,2017-09-02 23:30:00,0,,生活英語聽說(2017春),你學習英語的目的是什麼？你想與native speaker無障礙交流嗎？讓4位老師和50多位美國、英國、加拿大、澳大利亞、哥倫比亞和中國的朋友，帶你領略一次不一樣的英語學習之旅吧。Let’s go!,"生活英語聽說(2017春),隨堂模式,清華大學,",語言
6737,course-v1:YunnanUniversity+ITC001+2016_T1,2016-08-26 08:00:00,2016-12-31 20:00:00,0,,零基礎學編程——Python,,"零基礎學編程——Python,隨堂模式,,",程式
11506,course-v1:BUx+Math226.1x+2T2017,2017-05-16 08:00:00,2017-07-18 08:00:00,0,,Introduction to Differential Equations,Learn the mathematical theory of ordinary differential equations and its application to biological and physical systems.,"Introduction to Differential Equations,隨堂模式,波士頓大學,",科學
1785,course-v1:TsinghuaX+10610204_tv+2015_T1,2015-03-16 12:00:00,,1,,馬克思主義基本原理,妖魔化的馬克思主義？神化的馬克思主義？----你瞭解多少？！本課程將爲你還原真實的馬克思主義----不僅僅是一種信仰，更重要的是一個理論體系！,"馬克思主義基本原理,自主模式,清華大學,",程式
9705,course-v1:UPValenciaX+S3D201x+1T2017,2017-03-21 08:00:00,2017-04-17 08:00:00,0,,Sonido Espacial y 3D,"En este curso el alumno estudiará los principales sistemas de reproducción de sonido espacial, como el 5.1, WFS o los sistemas binaurales.","Sonido Espacial y 3D,隨堂模式,西班牙瓦倫西亞理工大學,",音樂
8932,course-v1:dongguan+zhiye069+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,,社會創新與創業,通過對社會創新領域專業與通識內容的廣泛學習、探索與實踐，全面多角度地瞭解和掌握社會創新的基本理論與方法。,"社會創新與創業,隨堂模式,,",商管
6193,course-v1:xgncepu+xg001+2016_T2,2017-07-07 08:00:00,2017-07-29 08:00:00,0,,MOOC 輔導員課程,課程將大學生日常管理服務工作的具體規則、流程、方法等內容可視化，以2016級入學教育爲主線，以新生測評、家庭經濟困難學生預認定、入學報到、專業教育、學生軍訓和軍事理論教育以及大學成長髮展規劃等爲主要內容。學生通過選修MOOC輔導員課程，初步瞭解學校教育管理各方面的基本概況，學習掌握學生綜合素質測評、校規校紀、安全教育、學生資助、心理健康等方面相關知識。,"MOOC 輔導員課程,隨堂模式,,",商管
455,AXT/CZY1003/201411,2014-09-01 00:00:00,2015-07-10 23:30:00,0,,初三英語,"初三年級課程簡介：
本課程共包含兩章：其中第一章短語課程通過新穎鮮活的內容情節展開中考必備重點短語的講解，精準的考點總結和輕鬆愉快的畫面，使得備考中考的學員複習起來高效而不枯燥。更多精彩內容盡在初三英語課程~","初三英語,隨堂模式,,",語言
11233,course-v1:AdelaideX+humbio101-x+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,biology,基本人體生物學：細胞和組織（2017秋）,本課程將簡單介紹人體最基本的組成部分，以及它們在健康與疾病中的情況。,"基本人體生物學：細胞和組織（2017秋）,隨堂模式,阿德萊德大學,生命科學",運動
3603,course-v1:GKDJXJY+WWJP001+2015_T2,2017-03-05 09:00:00,2017-07-10 00:00:00,0,,文物精品與文化中國,本課程以精品文物作引子，將學術界探索中華文明的過程作爲線索，介紹古代中國在造船、玉器等諸多領域的傑出成就，學生可以藉此獲得對文化中國全方位的、直觀而深入的認識。,"文物精品與文化中國,隨堂模式,,",語言
10777,course-v1:Microsoft+DIS50x+2T2017,2017-04-01 08:00:00,2017-06-30 08:00:00,0,,Developing International Software,Learn how to design and develop software for international use from experts who’ve helped create some of the world’s most successful software.,"Developing International Software,隨堂模式,微軟,",程式
7233,course-v1:TsinghuaX+30040323X+sp,2016-08-01 08:00:00,,1,engineering,水力學（自主模式）,水，是人類生活不可或缺的資源。水力學是人類開發利用水資源的有力工具。本課教你認識和掌握水流靜止和運動的力學規律，瞭解在相關領域的工程應用。,"水力學（自主模式）,自主模式,清華大學,工程",科學
7132,course-v1:guangxi_HIT+13SD08000500+2016_T2,2016-08-25 00:00:00,2016-11-25 00:00:00,0,,機械設計（已隱藏）,機械設計課程是研究機械零件的通用設計理論、原則和方法，並輔以現代設計方法與技術手段的課程。機械設計要求緊密聯繫工程實際，要創造性地開展機械產品設計，方法在創新，技術在發展，讓機械設計的自動化、智能化成爲可能。,"機械設計（已隱藏）,隨堂模式,,",程式
794,CAU/08112500x/2015_T2,2015-09-07 08:00:00,2016-06-30 00:00:00,0,computer,大學計算機教程,大學計算機公共基礎課程，是現代高等教育各學科專業信息技術應用與創新人才培養必修課環節。其系列課程也是國內外高校創新人才培養必不可少的重要基礎課程或核心課程。,"大學計算機教程,隨堂模式,中國農業大學,計算機",程式
12225,course-v1:NCU+T81N0M0012+sp,2017-09-01 08:00:00,,1,,口腔探密（自主模式）,你有蟲牙嗎？你有牙痛經歷嗎？刷牙出血怎麼辦？牙被撞了怎麼辦？---這些關於牙齒的知識你瞭解多少？本課程將有專業的有豐富臨牀經驗的醫生用通俗易懂的詞語爲你解惑，揭開口腔的祕密，還原一個真實而豐富的口腔世界。,"口腔探密（自主模式）,自主模式,南昌大學,醫學·健康",運動
3850,course-v1:TsinghuaX+00612642X_2015+2015_T2,2017-01-01 20:00:00,2017-06-30 23:30:00,0,,《資治通鑑》導讀,中國史學名著《資治通鑑》蘊含豐富的治國理政經驗和社會人生哲理。通過老師導讀，同學們可深入這一經典文本內部，得以縱覽千年歷史，提升國學素養，體味人生智慧。,"《資治通鑑》導讀,隨堂模式,清華大學,",科學
7275,course-v1:TsinghuaX+30240184.1x+3T2016,2016-09-20 08:00:00,2016-12-13 08:00:00,0,,Data Structures and Algorithm Design Part I 數據結構與算法設計(上),Learn the basics of data structures and methods to design algorithms and analyze their performance.,"Data Structures and Algorithm Design Part I 數據結構與算法設計(上),隨堂模式,清華大學,",程式
10159,course-v1:USMx+BIF002x+2T2017,2017-08-02 08:00:00,2017-09-27 08:00:00,0,,"Proteins: Alignment, Analysis and Structure",Learn about proteins and the important role structure plays in their function as you learn how to analyze and align protein sequences.,"Proteins: Alignment, Analysis and Structure,隨堂模式,,",程式
1259,AdelaideX/humbio101x/_,2016-10-15 00:00:00,2016-12-15 23:30:00,0,biology,基本人體生物學：細胞和組織,本課程將簡單介紹人體最基本的組成部分，以及它們在健康與疾病中的情況。,"基本人體生物學：細胞和組織,隨堂模式,阿德萊德大學,生命科學",運動
9096,course-v1:TsinghuaX+00670122X+2017_T1,2017-02-20 08:00:00,2017-05-26 23:30:00,0,art,現代生活美學(2017春),追尋天人合一哲學理念，梳理中國插花、日本花道以及西方花藝史；實用插花技巧，植物、色彩、插花造型等；關注內心體驗，平衡心理，培育優雅生活方式。,"現代生活美學(2017春),隨堂模式,清華大學,藝術·設計",生活
4330,course-v1:CQDD+30240184_2015X+2015_T2,2015-12-16 08:00:00,2016-05-27 00:00:00,0,,數據結構,本課程旨在圍繞各類數據結構的設計與實現，揭示其中的規律原理與方法技巧；同時針對算法設計及其性能分析，使學生了解並掌握主要的套路與手段。,"數據結構,隨堂模式,,",程式
3491,course-v1:GKDJXJY+HHS001+2015_T2,2017-03-10 08:00:00,2017-07-10 23:30:00,0,,混合式學習,我們不斷探索，以求將教育科技融入傳統課堂，力圖優化教學效果。,"混合式學習,隨堂模式,,",教育
10749,course-v1:Microsoft+CLD220x+1T2017,2017-04-01 08:00:00,2017-06-30 08:00:00,0,,Provisioning Office 365 Services,Learn the steps required to properly plan and configure the provisioning of an Office 365 tenant.,"Provisioning Office 365 Services,隨堂模式,微軟,",程式
1658,course-v1:TsinghuaX+20220214X+_1,2015-06-18 08:00:00,2016-06-18 08:00:00,0,,電路原理,電路原理是電類各專業最重要的一門基礎課，後續各課程都建立在這門課的知識體系之上，是電類專業本科生的“看家課”。清華大學電路原理課程爲學生提供紮實基礎和豐富應用。,"電路原理,隨堂模式,清華大學,",程式
9056,course-v1:ncepubd_CIE+CIE2016005+2017_T1,2017-03-06 08:00:00,2017-06-29 17:30:00,0,,創業領導力：美國宇航局的4D卓越團隊明星課,4D卓越團隊系統由美國宇航局開發並深受業界歡迎，旨在通過改變團隊成員的8項行爲，打造一個高績效團隊的“第五力”環境！,"創業領導力：美國宇航局的4D卓越團隊明星課,隨堂模式,,",商管
4191,course-v1:xxt+00612642+2015_T2,2015-12-07 00:00:00,2016-12-07 00:00:00,0,,《資治通鑑》導讀,中國史學名著《資治通鑑》蘊含豐富的治國理政經驗和社會人生哲理。通過老師導讀，同學們可深入這一經典文本內部，得以縱覽千年歷史，提升國學素養，體味人生智慧。,"《資治通鑑》導讀,隨堂模式,,",科學
6299,course-v1:CQU+CQUEGP20201+2016_T2,2016-09-01 08:30:00,2017-01-01 12:00:00,0,,陳述與溝通（Successful Presentation）,,"陳述與溝通（Successful Presentation）,隨堂模式,重慶大學,",語言
7224,course-v1:RiceX+BIOC372_1x+sp,2017-06-01 08:00:00,,1,biology,免疫學基礎——第Ⅰ部分（自主模式）,學習你的身體如何抵禦疾病：它如何識別威脅並組織反擊。,"免疫學基礎——第Ⅰ部分（自主模式）,自主模式,萊斯大學,醫學·健康,生命科學",運動
2525,course-v1:TsinghuaX+80000901X+2015_T1,2015-08-25 09:00:00,2016-08-12 18:00:00,0,,中國建築史,中國歷史上曾出現很多偉大的城市，也留下了一座座優美壯麗的建築傑作。各種建築類型，建造技術和美學追求都達到了很高的水平，並有着自成體系的營造方法和建築理論。,"中國建築史,隨堂模式,清華大學,",藝術
3038,course-v1:ZWU+ZWSC001+2015_T2,2014-09-22 00:00:00,2015-02-24 10:00:00,0,,水處理工程,,"水處理工程,隨堂模式,,",程式
8808,course-v1:nix+a001+2016_T2,2016-12-21 08:00:00,,1,,2017第四屆全國虛擬儀器大賽賽前培訓,"本課程是由美國國家儀器公司提供，用於全國虛擬儀器大賽賽前系列培訓。
大賽詳情請前往官網瞭解：http://www.vicontest.net。","2017第四屆全國虛擬儀器大賽賽前培訓,自主模式,美國國家儀器公司,",商管
9271,course-v1:DGUT+CS001+2016_T1,2017-01-01 08:00:00,2017-12-01 08:00:00,0,,電路與模擬電子技術,,"電路與模擬電子技術,隨堂模式,,",程式
4173,course-v1:InformationEngineering+ZB5203+2016_T1,2015-12-10 08:00:00,2016-05-01 19:00:00,0,,計算機組成原理,“計算機組成原理”是計算機專業本科教育的一門專業課程，也是我國CCC2002和2006計算機科學與技術教學指導委員會制定的計算機科學與技術專業規範所規定的計算機課程體系中所要求的計算機專業核心課程之一。設置這一課程的目的是，使學生了解和掌握計算機系統的硬件組成和基本工作原理，瞭解計算機硬件各主要部件的結構、原理和設計方法，使學生一方面建立一個計算機的整機概念，另一方面對計算機各組成系統有一個全面的瞭解。從課程地位上，它在先導課（如“計算機導論”、“數字邏輯”等）和後續課（如“微機原理與接口技術”、“計算機系統結構”等）之間起着承上啓下的作用。同時，“計算機組成原理”課程對學生今後進一步深造學習研究生課程“高性能計算機系統結構”、“分佈式計算機系統”等打下一個重要的基礎。,"計算機組成原理,隨堂模式,,",程式
1756,course-v1:TsinghuaX+30240233X+2015_T1,2015-07-07 08:00:00,2016-07-07 00:00:00,0,,程序設計基礎,如何從生活中提煉算法，使計算機能象人一樣解決問題？如何運用計算思維，用計算機來提高人的能力？我們將爲你呈現一個既熟悉又陌生的精彩世界，帶你感悟不一樣的計算人生。,"程序設計基礎,隨堂模式,清華大學,",程式
7215,course-v1:UQx+TROPIC101x+sp,2016-11-21 19:00:00,,1,environment,熱帶海岸線生態系統(自主模式）,本門課程中，你將瞭解有關熱帶海岸線生態系統管理的問題及解決方案。,"熱帶海岸線生態系統(自主模式）,自主模式,昆士蘭大學,環境·地球",商管
10978,course-v1:xuetangX+ykzyjsxy_20161215X+2017_T1,2017-02-20 08:00:00,2017-12-31 23:30:00,0,,如何玩轉學堂雲平臺,,"如何玩轉學堂雲平臺,隨堂模式,",教育
5464,course-v1:ENG+30640014X+2016_T1,2016-02-22 08:00:00,2016-06-30 23:30:00,0,,生活英語聽說（2016春）,你想與native speaker無障礙交流嗎？讓中外老師和50多位美國、英國、愛爾蘭、加拿大、澳大利亞、哥倫比亞的朋友，帶你領略一次不一樣的英語學習之旅吧。Let’s go!,"生活英語聽說（2016春）,隨堂模式,,",語言
2157,course-v1:TsinghuaX+30240233X+2015_T2,2015-07-15 00:00:00,2016-07-15 00:00:00,0,,程序設計基礎,如何從生活中提煉算法，使計算機能象人一樣解決問題？如何運用計算思維，用計算機來提高人的能力？我們將爲你呈現一個既熟悉又陌生的精彩世界，帶你感悟不一樣的計算人生。,"程序設計基礎,隨堂模式,清華大學,",程式
10256,course-v1:UTokyoX+UTokyo006x+1T2017,2017-03-31 08:00:00,2017-05-08 08:00:00,0,,Sustainability Science – A Key Concept for Future Design,Discover sustainability science by learning theoretical concepts and practical applications in Japan and around the world.,"Sustainability Science – A Key Concept for Future Design,隨堂模式,東京大學,",運動
7126,course-v1:guangxi_NTHU+MOOC_02_002+2016_T2,2015-03-02 00:00:00,2015-07-31 00:00:00,0,,大腦感知與行動,腦科學爲21世紀最重要的研究領域，而神經科學即是腦科學的基礎。本課程屬於「神經科學微學程」四個核心課程的其中之一。,"大腦感知與行動,隨堂模式,,",程式
212,JLU/DKW004/2014_T2,2014-09-25 00:00:00,2016-12-31 00:00:00,0,,中國建築史,中國歷史上曾出現很多偉大的城市，也留下了一座座優美壯麗的建築傑作。各種建築類型，建造技術和美學追求都達到了很高的水平，並有着自成體系的營造方法和建築理論。,"中國建築史,隨堂模式,吉林大學,",藝術
4910,course-v1:BIT+PHY17016+sp,2015-10-26 08:00:00,,1,physics,大學物理——振動、波動與光學（自主模式）,物理，洞悉大千世界；物理，連接現代生活；物理，引領技術革命；物理，塑造人類靈魂。我們將帶你走進物理大世界，結識物理大師，瞭解生活大物理，成爲科技大偵探。,"大學物理——振動、波動與光學（自主模式）,自主模式,北京理工大學,物理",科學
10314,course-v1:ImperialBusinessX+ICBS003+1T2017,2017-03-20 08:00:00,2018-03-20 08:00:00,0,,Maths Essentials for MBA Success,"Discover and acquire the fundamental maths skills that you will need to use while studying an MBA program, from algebra to differentiation and geometric series.","Maths Essentials for MBA Success,隨堂模式,,",程式
2065,course-v1:TsinghuaX+10610193X+_2015_T2,2015-04-14 12:00:00,2016-04-14 12:00:00,0,,中國近現代史綱要,不懂曾經苦難就不懂昨日的反抗與革命，不懂曾經動亂就不懂今日的改革與法治，本課程將爲你概要地講述1840年以來中國人民追求民族解放與復興之路的偉大曆程。 這門課的教材是《中國近現代史綱要》，高等教育出版社，2013年修訂版；主要參考書是王憲明、蔡樂蘇主編：《中國近現代史述要》，清華大學出版社，2008年版。 這門課程一共有13周的教學內容（三篇綜述、十章正課）。每週的教學內容包含若干段教學視頻（其中十章正課後還各有一段回顧本章學習重點、難點或討論當前研究熱點問題的“Q ”視頻）。每週教學視頻後附有一定量的習題和閱讀材料。另外，我們大約每4周將安排一次線上測試，以便大家鞏固學習的內容；本學期一共有三次線上測試。 除了線上教學內容外，我們還安排了豐富的線下小班討論活動。我們將會不定期地在網上提前公佈討論的主題和閱讀材料，同學們可根據個人興趣與時間安排自願報名參與。我們的課程還將安排若干次名師輔導講座，邀請在相關領域富有研究的老師來爲同學們講解一些重大的歷史事件或問題。 對於選修《中國近現代史綱要》線上課程並希望以此獲得學分的清華大學同學，你們除了要完成以上的學習環節，還須參加期末統一組織的線下考試。最終的課程成績將,"中國近現代史綱要,隨堂模式,清華大學,",商管
10132,course-v1:TsinghuaX+uoh_00510888X+2017_T1,2017-02-28 08:00:00,2017-07-10 00:00:00,0,,創業啓程（2017春）,企業家講授，教授點評，案例與理論結合，幫你打開通往創業的大門，讓你掌握並學會運用機會識別等創業理論，感受冒險進取、堅持不懈的創業精神的魅力。,"創業啓程（2017春）,隨堂模式,清華大學,",商管
3996,course-v1:bdschool+00720091X+2015_T2,2015-01-15 00:00:00,2016-01-15 00:00:00,0,,足球運動與科學（2015春）,本課程將從全新的視角剖析足球運動，將足球運動的基本知識和所蘊含的科學理論相結合，通過課程學習，掌握足球運動的相關知識和科學規律，欣賞足球運動獨特的魅力。,"足球運動與科學（2015春）,隨堂模式,,",運動
4128,course-v1:hubeiuniversityofeconomics+ZB2201+2014_T1,2015-12-10 08:00:00,2016-05-01 19:00:00,0,,市場營銷學,市場營銷學是一門建立在經濟科學、行爲科學和現代管理理論之上的應用科學。本課程內容涉及企業市場營銷管理的各個方面，主要包括：市場營銷的核心概念及各種營銷觀念、市場營銷環境分析、消費者購買行爲分析、市場調查與預測、市場競爭戰略、市場細分戰略、產品策略、價格策略、分銷策略和促銷策略以及市場營銷管理等。,"市場營銷學,隨堂模式,,",商管
670,BIT/PHY1701702/2015_T1,2015-03-17 08:00:00,2015-07-09 00:00:00,0,physics,大學物理——電磁學,物理，洞悉大千世界；物理，連接現代生活；物理，引領技術革命；物理，塑造人類靈魂。我們將帶你走進物理大世界，結識物理大師，瞭解生活大物理，成爲科技大偵探。,"大學物理——電磁學,隨堂模式,北京理工大學,物理",科學
9321,course-v1:Delftx+CircularX+1T2017,2017-02-03 08:00:00,2017-09-30 08:00:00,0,,Circular Economy: An Introduction,Learn how to contribute to a sustainable economic system by implementing novel business and design approaches,"Circular Economy: An Introduction,隨堂模式,荷蘭代爾夫特理工大學,",商管
11357,course-v1:MITx+Bootcamp1+3T2017,2017-09-05 08:00:00,2017-09-19 08:00:00,0,,Entrepreneurship 101: Who is Your Customer?,"Turn your idea into a business, as you learn the essential skills needed to effectively identify and target customers.","Entrepreneurship 101: Who is Your Customer?,隨堂模式,麻省理工學院,",商管
6595,course-v1:THU+thu_dj4+2016_T2,2016-07-01 08:00:00,2016-12-31 00:00:00,0,,楊偉民：十八屆五中全會《建議》學習體會,,"楊偉民：十八屆五中全會《建議》學習體會,隨堂模式,,",商管
6464,course-v1:TsinghuaX+400182X+2016_TS,2016-07-01 08:00:00,2016-09-01 23:30:00,0,medicine,醫的奧祕(2016暑期班）,傑出的醫師科學家是怎樣煉成的？醫師科學家（Physician Scientists）是指具備人文社會科學、自然科學、基礎醫學及臨牀醫學等相關基礎理論知識，既掌握臨牀技能又具備科學研究能力的醫學領軍人才。本課程爲立志成爲醫師科學家的同學簡要介紹清華醫學院的主要學科方向與基礎知識，名家授課、深入淺出。,"醫的奧祕(2016暑期班）,隨堂模式,清華大學,醫學·健康",科學
10518,course-v1:TsinghuaX+tjlivtc30640014X+2017_T1,2017-03-17 08:00:00,2017-06-17 00:00:00,0,,生活英語聽說（2017春）,你想與native speaker無障礙交流嗎？讓中外老師和50多位美國、英國、愛爾蘭、加拿大、澳大利亞、哥倫比亞的朋友，帶你領略一次不一樣的英語學習之旅吧。Let’s go!,"生活英語聽說（2017春）,隨堂模式,清華大學,",語言
8384,course-v1:BIT+ELC05198+2016_2017,2014-10-29 00:00:00,2015-01-27 00:30:00,0,,微電子電路基礎(2016_T2),介紹基於MOS晶體管的微電子電路的基礎知識。包括MOS晶體管的工作原理，MOS晶體管組成的模擬電路和數字電路。,"微電子電路基礎(2016_T2),隨堂模式,北京理工大學,",程式
10614,course-v1:JLU+290305+161721,2017-04-03 23:30:00,2017-09-02 23:30:00,0,,外科護理學(含皮膚護理)_本(2017春),吉林大學《外科護理學》網絡課程由吉林大學護理學院的資深教師和吉林大學各臨牀醫學院相關科室的護理人員共同講授，師資力量雄厚。教學內容在涵蓋外科護理學主要和重點理論知識的基礎上，融入了外科護理領域的新知識和新技能。學習者在掌握外科護理的基本理論知識和技能的同時，瞭解外科護理的新進展，並且運用到實際臨牀工作當中，促進臨牀護理質量的提高。,"外科護理學(含皮膚護理)_本(2017春),隨堂模式,吉林大學,",生活
12123,course-v1:SCUT+141110+sp,2017-07-20 08:00:00,,1,,計算物理,積分不會算？微分方程不會解？……《計算物理》讓你找回自信，發現更好的自己。不善於實驗沒關係，不善於推導也可以，只要不怕寫程序，還有《計算物理》適合你。,"計算物理,自主模式,華南理工大學,",科學
1929,course-v1:TsinghuaX+80512073X+2015_T2,2015-07-20 08:00:00,2015-10-12 00:00:00,0,,財務報表分析,會計系統作爲企業的信息系統，實際上反映了企業的經濟活動；財務報告是會計系統的重要產品。在本課程中，我們將介紹基於財務報告進行企業分析的思路框架、所必須的各種分析工具，以及如何將這些工具應用於各種不同的商業決策中。,"財務報表分析,隨堂模式,清華大學,",商管
